"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"TNKS1BP1",5161.75598002604,-3.13097099635534,0.220433285994886,1.52619032259782e-46,1.05518829626578e-43
"CCDC9",413.598486928172,-3.00005440575005,0.211821027103679,2.48010571441429e-46,1.66112830553254e-43
"ARFRP1",734.923250011339,-2.43795562517344,0.173253996786575,1.08474084802029e-45,7.00882689489311e-43
"D2HGDH",582.452819681876,-3.18440693527113,0.226901974905738,1.11183742092272e-45,7.00882689489311e-43
"MGC72080",247.88481433057,-3.41880387635272,0.244292739281755,2.62633357725661e-45,1.60829164460974e-42
"ANKRD36BP2",825.6837509613,6.07186576437929,0.437411155782953,4.16948334131384e-45,2.48234823484388e-42
"HIRIP3",182.316046255518,-1.71958017891443,0.123427944436619,4.38454754889595e-45,2.53983804366181e-42
"OK/SW-cl.16",67255.1153314556,-3.12523577015707,0.224227855753375,6.55888358654957e-45,3.6993829450136e-42
"MTND5",19922.7132871186,-4.16325681914843,0.299390330563106,1.07976597246036e-44,5.93400617634435e-42
"KLHL29",1217.76820558022,-3.42963374460014,0.247898561138654,2.95833088032225e-44,1.58514764394867e-41
"FLYWCH1",1016.93094881974,-3.06357329113858,0.222400562197129,6.23852399895804e-44,3.2612264602358e-41
"MAFK",1228.02570904181,-2.99773763827136,0.217750190753858,7.02001235553569e-44,3.58237916229039e-41
"DCTN1",3151.49970113168,-1.48070399845117,0.10788298754405,9.104710329109e-44,4.53816875543705e-41
"AQP9",564.923903291732,5.56463703518709,0.409684109902978,1.10014958181777e-43,5.35897863343189e-41
"RAB3IL1",858.905197067572,-2.95865542508378,0.215455715261194,1.13359502651461e-43,5.39918715628613e-41
"PRX",224.296145797306,-2.99853007040491,0.218920348136821,1.70750053394049e-43,7.95583890085796e-41
"EXD3",384.571179393368,-3.19092595715084,0.233024895855248,1.87479342533861e-43,8.54945691176223e-41
"DMPK",1033.26845615473,-3.25953394150058,0.238090092189831,2.43185361298832e-43,1.08587330181622e-40
"ACAP3",1535.16828661976,-2.9537097456679,0.21675517501123,4.90867325946362e-43,2.14709375449151e-40
"LOC493754",340.997909449339,-2.10252909819982,0.154311076537458,5.35570766197957e-43,2.29577764638416e-40
"SIX5",340.235326579456,-3.13296014329381,0.230244364997262,5.94405051850399e-43,2.49801636790384e-40
"SH2B1",1120.36229044478,-2.39097946919723,0.175564611546591,6.08884734600639e-43,2.50965894551837e-40
"TELO2",549.1751159316,-3.1778988024417,0.235327164248555,6.66843510013082e-43,2.69668999058687e-40
"NUMA1",11031.7032137554,-2.04234264379775,0.150015106481487,7.57023714284494e-43,3.00468319782585e-40
"AK310239",90.30510466432,-3.8509494488719,0.284726007345949,1.6039335455935e-42,6.25038321503737e-40
"INF2",2712.75206951661,-2.97344369441995,0.21928243132628,1.72947307427403e-42,6.42692828446398e-40
"MNT",814.040798794066,-2.81882061531197,0.208268517360644,1.7391958218584e-42,6.42692828446398e-40
"RUSC2",1510.58544116742,-2.62108991501724,0.193607564316665,1.71791953185095e-42,6.42692828446398e-40
"LOC23117",443.296764855764,-5.02369812788258,0.371180240518835,1.98443002014352e-42,7.20886247826036e-40
"CA11",181.856494831013,-2.73338457726575,0.202856820927493,2.52668519403514e-42,9.02574062729253e-40
"PPP1R3F",135.719483230143,-2.63708243499955,0.195038154349567,2.6000950476504e-42,9.13571100922805e-40
"TAF3",382.36102992237,-1.59110841520789,0.117700294782723,2.69373251033405e-42,9.31205949903059e-40
"ABCC4",712.436607047486,1.66776715139168,0.123716801535491,4.47663902683372e-42,1.52298102003376e-39
"RRN3P3",355.664341802132,-2.33131663515731,0.173181425971209,4.97717215286835e-42,1.66680829300668e-39
"SNRNP70",3883.03450233512,-2.4115743752183,0.179597151469979,8.21030909719961e-42,2.67526825434016e-39
"SPDYE7P",82.8497149153716,-7.41104575370158,0.55017330948526,8.23812367780761e-42,2.67526825434016e-39
"FLJ45340",5978.90459078891,-2.95314758533042,0.220571992095888,1.24813786711626e-41,3.99273715013473e-39
"SLC27A1",544.042971637637,-2.15096093336362,0.160554276067233,1.35175266374589e-41,4.2606051238332e-39
"AX746671",89.6300354794383,-3.84921396883329,0.288079271882224,1.52405849095346e-41,4.73407907776891e-39
"LOC619207",241.47428989944,-3.00521678982553,0.224949655653371,1.71127877144965e-41,5.23969112978292e-39
"LOC155060",499.031130951303,-3.00451729212654,0.225315428666535,2.53575880898318e-41,7.65477726097696e-39
"AK128525",11926.9261314815,8.20669370808547,0.629229968263903,3.62759791815989e-41,1.07986536361001e-38
"CCDC154",49.9455139421045,-3.53745860096485,0.26637079519047,3.7064128826398e-41,1.08821297689889e-38
"C22orf46",398.17941549514,-1.92204399787361,0.14467216641176,3.86725010426445e-41,1.12009150655e-38
"MDP1",211.293600057358,-2.30972226230217,0.173917773166975,4.05460722316151e-41,1.15869862152028e-38
"COL27A1",1303.08618123565,-3.90557383092202,0.293655845125053,4.12226521212725e-41,1.16253303015162e-38
"SMARCC2",2684.06244777854,-1.18773611149523,0.088935317978166,4.49972441021015e-41,1.25250121148096e-38
"SH3GLB2",1141.15572080688,-1.99316948820285,0.149835146748308,5.36101231686616e-41,1.47310996137683e-38
"DDAH2",1514.93368449467,-2.08532967667051,0.157078631265284,6.92489360211339e-41,1.87874993131767e-38
"ATN1",2604.39912680359,-3.10476434400605,0.234212861847338,7.28169774239377e-41,1.95085784640907e-38
"DKFZp434J194",664.034489467499,-2.83314365759896,0.213837178161725,8.09477586396119e-41,2.14191766780593e-38
"ARVCF",535.460913270626,-3.53768276815924,0.267189538019531,8.69734630311553e-41,2.27329540627653e-38
"LZTS2",1475.42926734188,-2.48215737751879,0.187200049997746,9.14584381589078e-41,2.36172133139743e-38
"PEX6",428.672792018,-2.2349031522474,0.168368109219885,1.11791835238743e-40,2.83293781278892e-38
"ZSCAN18",1271.43983929326,-2.63369083837639,0.199626713161618,1.12349980911239e-40,2.83293781278892e-38
"RP11-156P1.3:ENSG00000262879",200.359387698118,-1.83868533545109,0.139381752346833,1.42424912355845e-40,3.54952691456141e-38
"BRCA2",733.672889314153,2.42482534705693,0.183823974249246,1.53215324602342e-40,3.77455638184136e-38
"GNL1",1347.78119255902,-1.58918088631218,0.119949943643177,1.66618082815915e-40,4.0580970102199e-38
"EHBP1L1",4671.64633770343,-2.28300888715677,0.173218876961205,2.36500762977995e-40,5.69541668865995e-38
"LURAP1",212.940466690435,-2.51745218976896,0.191729161932673,3.15044081030748e-40,7.5025997652578e-38
"SPTBN4",83.2703599227773,-3.0620088292901,0.233380667480427,4.12891550964865e-40,9.72473034267027e-38
"PABPN1",1086.82596705959,-1.99926779959139,0.152633271091958,5.32263587284183e-40,1.2400005941589e-37
"TMEM129",580.66368435082,-1.91119341064191,0.145571611677202,5.48268197919017e-40,1.26355185870949e-37
"TSNARE1",249.990409210233,-2.40958192392949,0.18419593535708,5.64588394927191e-40,1.2873216030292e-37
"RING1",617.812991357131,-1.73777742114559,0.132935587033578,7.71919693413408e-40,1.73860680969222e-37
"ZNF579",91.9135734135463,-3.43537195373636,0.26334110416552,7.78734912193593e-40,1.73860680969222e-37
"MFSD7",348.402658794223,-2.60821218147713,0.199596815321802,9.03500155002103e-40,1.99636276517114e-37
"RPH3AL",251.667887400716,-2.29528321049197,0.175699708103277,1.01905659282043e-39,2.22871836264493e-37
"TAB1",530.931167680844,-1.89974720017811,0.14510916560125,1.20271806228676e-39,2.60382386151435e-37
"GOLGA2",2510.97684241431,-1.76157206219829,0.134829662977035,1.39369040996006e-39,2.98709665566739e-37
"SRGN",4849.67128715017,3.20867848223099,0.248350689183525,1.63318924009542e-39,3.46575692900645e-37
"LINC00482",72.2630581709688,-4.20047795712194,0.323808180786618,2.82980560035017e-39,5.9461983757162e-37
"HDGFRP2",797.524092383016,-2.4642607564666,0.190074380961646,3.6640945354553e-39,7.62451826974888e-37
"TBC1D24",682.184416267733,-1.9908277047853,0.153478526929837,4.29989438515051e-39,8.86150349585874e-37
"MIRLET7BHG",1511.27878701215,-2.94169411603631,0.227234983780799,4.40838283863696e-39,8.99855898861962e-37
"FAM50B",124.682706414484,-2.33647874710102,0.180374779788469,4.80738295633378e-39,9.62985992536668e-37
"Ig_kappa",98407.073673048,7.89883411992223,0.623036015324758,4.80751650265588e-39,9.62985992536668e-37
"MAD1L1",805.810214307133,-2.31024841507149,0.17857744417091,5.5578877031703e-39,1.10298339946342e-36
"MIR497HG",119.828949468177,-2.88598586313319,0.223491744557241,5.95772218033603e-39,1.17148494946002e-36
"TNRC18",4601.35736617253,-3.2019024699309,0.248158844255266,7.57614822448707e-39,1.47617804450392e-36
"ADAMTS7",1275.2153030395,-3.2091940784493,0.24877877716246,7.91416679281421e-39,1.52814717901249e-36
"AK056618",178.177589657557,-2.80738632100103,0.218039772294409,1.00787720858187e-38,1.92873501888707e-36
"HEXIM1",1080.46335202314,-1.92325943135197,0.149231625693519,1.18376152808401e-38,2.24527087003757e-36
"SPEG",1848.05764599155,-3.49502160118241,0.271810582835044,1.24651495761507e-38,2.34355746373366e-36
"MAP2K7",441.933474721111,-2.14587356348513,0.166634931629346,1.2603170684843e-38,2.34890223728904e-36
"PPP1R12C",1910.4930386596,-2.78814233225956,0.216759102413325,1.31046595473815e-38,2.42131179378472e-36
"NUMBL",584.953791658362,-2.87503177057063,0.224032066096908,1.49196552271601e-38,2.73310231182669e-36
"PYCR2",659.349718835417,-1.56216849048439,0.1208638013365,1.56800722278018e-38,2.84805922083454e-36
"CTD-2619J13.14:ENSG00000232098",107.298942950822,-2.26789811809151,0.17664496098851,1.61760076209315e-38,2.91344849865063e-36
"DKFZp667J0810",22887.4639662209,7.8601076575532,0.625308015259804,1.81260650986435e-38,3.23746627716022e-36
"MLLT1",1068.39502448508,-2.449041989112,0.19094829009285,2.51490334790499e-38,4.45470441782212e-36
"TRIM41",713.994518459077,-1.84664838283122,0.144152042051136,3.47781407859774e-38,6.10983517594962e-36
"BRAT1",883.456486079426,-2.56199224805841,0.200746791386331,4.34368026144081e-38,7.5689511417448e-36
"AP001055.6:ENSG00000225331",53.1752333352646,-3.22349915631291,0.252994685251068,4.74114059046171e-38,8.19490857059402e-36
"ALAD",757.58565664555,-1.34331582128481,0.105098444998327,5.02078853374145e-38,8.60884485149444e-36
"HDAC5",1139.99295348932,-1.83700216296618,0.143925164292839,6.55054685593343e-38,1.11426881558112e-35
"ARHGEF40",3110.7928837945,-2.37484629032892,0.186355295383424,6.79148834650283e-38,1.14615724197319e-35
"PLEC",36028.2250679318,-3.12699182702039,0.245704226061159,7.33992731226426e-38,1.22903642252937e-35
"ZCCHC24",2703.75258547512,-1.87096307029565,0.146869463390974,8.81830095977696e-38,1.46513677884418e-35
"H1FX-AS1",114.049708718229,-2.91007820290025,0.229099453775197,9.06681074049643e-38,1.49483811231585e-35
"AX747175",60.8824557028318,-4.02276306245197,0.316926411816823,1.00754600398396e-37,1.64845293918994e-35
"ADAMDEC1",455.657343659501,6.72729031005679,0.533917992652744,1.18152686390778e-37,1.91845949046481e-35
"RNF187",1174.83588663328,-1.77466663019219,0.139596285259534,1.30343905267164e-37,2.10049693352717e-35
"ZNF768",491.808952328244,-1.83687715430985,0.144627275684604,1.34377252794243e-37,2.14933407398434e-35
"CIRBP",5426.56854273862,-1.49405902294729,0.117386565258847,1.37865328067207e-37,2.18879079738108e-35
"PIDD",327.706957064402,-3.00474504494825,0.237258116514451,1.57110408929577e-37,2.47599073131442e-35
"AB209061",231.530396969645,-2.29121280257559,0.180812780883092,1.58318390643824e-37,2.47681610705772e-35
"ZNF428",371.989073554451,-2.6215906236884,0.207012110494475,1.81774631207188e-37,2.82317077584323e-35
"NFKBIL1",251.983058088433,-2.2733274385157,0.179541202145476,1.85563051511928e-37,2.85285036790037e-35
"PTMS",1650.34159509075,-2.77771498025706,0.219587410136094,1.86347712175641e-37,2.85285036790037e-35
"KRBA1",243.705602574369,-2.61752569892943,0.206350529994545,1.9626525233509e-37,2.98337103070779e-35
"RP11-320P7.2:ENSG00000257139",43.1787650176184,-4.34385391982818,0.343717642841995,2.02843090777353e-37,3.06164504551479e-35
"MZF1",474.611140712486,-2.0934565794391,0.165343890314345,2.10967744782702e-37,3.16200816358576e-35
"TTLL11",185.833992672852,-1.90122486404564,0.150207479473717,2.16802693438552e-37,3.22689731143645e-35
"IGJ",8283.87227716912,6.95258437346596,0.56122598223352,2.71139127520135e-37,4.00781028975107e-35
"PRR24",115.842398830774,-2.86678391475035,0.227287593002589,3.09236725511886e-37,4.53963749170977e-35
"RAB11FIP3",881.016471862872,-2.41277484840173,0.191313625769844,3.5048552408989e-37,5.11017431144123e-35
"SLC39A8",1731.35973980845,2.97832925840119,0.238213749017513,3.9694967764544e-37,5.74852867633427e-35
"SLC2A4RG",693.632306014058,-2.23896527865548,0.177731381215102,4.18913456048296e-37,6.02588731777391e-35
"TENC1",3729.43159001444,-2.58746480444374,0.205607068821828,4.83587598253276e-37,6.90982199557498e-35
"NINL",578.240360724891,-2.5209948719923,0.200448924129555,5.07181933099937e-37,7.19896051134499e-35
"C21orf2",515.866976164556,-2.4001657125274,0.191127259415867,6.40313645632492e-37,9.02884366239552e-35
"UNKL",730.754473542146,-2.34720745300869,0.186823139318785,6.58709279332314e-37,9.22752678688202e-35
"DNAJB2",833.939555397038,-1.69667265718634,0.134893065067987,7.57757504573475e-37,1.05461146724177e-34
"OBSL1",955.982759675262,-2.47817431234319,0.197480077603215,7.80042866517694e-37,1.07862314568218e-34
"ZNF703",279.908830595796,-3.8296132634516,0.305728639978883,9.04902073874329e-37,1.24325424034285e-34
"STX4",1058.57992929593,-1.79477093784534,0.14294980383101,9.709857037469e-37,1.32555010117244e-34
"C1orf35",129.330166705821,-2.1659753771238,0.173009732529857,1.01161443167287e-36,1.3722741844332e-34
"CBX6",1597.48955220459,-2.15765107095234,0.172234083610161,1.14023311576629e-36,1.53701989749804e-34
"TMEM8B",238.650553821413,-2.60540729298684,0.208254061169609,1.25619657270618e-36,1.68275382142573e-34
"WTIP",273.611989439855,-2.88105871702173,0.230674081482298,1.44464590200815e-36,1.92317364085346e-34
"INTS1",2318.54769286189,-2.61566068203693,0.209321015244856,1.46731947470421e-36,1.94129989514416e-34
"INO80E",407.499721814641,-1.58057942183508,0.126264197708696,1.72297396785095e-36,2.26555221183738e-34
"DQ574721",1353.66289128485,-6.41184350469064,0.512418066850269,1.91404726666705e-36,2.5014496991753e-34
"PRKCDBP",1112.8448796704,-2.75616815269187,0.221190555329675,2.19736639364626e-36,2.85431235848608e-34
"ZC3H18",681.635291663036,-2.13907203780736,0.171521979561884,2.26475181601939e-36,2.92412202847853e-34
"ZNF213",237.479875549844,-2.41594152257905,0.194044046967377,2.52496314938084e-36,3.24057096890297e-34
"LTBP3",5779.10869550637,-2.9948186374764,0.240591624867122,2.54654607258454e-36,3.24881678414907e-34
"C11orf95",856.463061871826,-2.3610889904914,0.189591520431824,2.5647612507294e-36,3.25269395780374e-34
"CROCCP2",864.189692248916,-2.44574300970124,0.196424644832612,2.61910041915107e-36,3.30206936962735e-34
"NISCH",3216.78417869327,-1.84358169116441,0.147806197079712,2.67573342309462e-36,3.35374236591736e-34
"BZRAP1",565.658559421378,-2.73442601033254,0.219221199017729,2.76216758716797e-36,3.44194987766111e-34
"ERICH1",808.437243026059,-2.13432502213358,0.171628177449473,2.79222518889105e-36,3.45929262852612e-34
"SNX21",1292.57198625089,-2.24418865368745,0.18052742435325,3.69426077593097e-36,4.55052248336371e-34
"LPIN3",666.966656557204,-2.4129509806943,0.194230616852764,3.85890375848003e-36,4.72616481460014e-34
"BC018860",158833.343859714,-2.53597535152593,0.204192805135227,3.90200670011403e-36,4.75180168201955e-34
"DOHH",105.016723185278,-2.77274683701611,0.224198509651846,4.01995747833506e-36,4.86778240865285e-34
"LOC100507373",130.965147354921,-2.2396048960109,0.180600566545252,4.0959398776204e-36,4.93192580882236e-34
"SART1",951.086561083667,-1.95461574522576,0.157080030177602,5.58962401690804e-36,6.69287215387654e-34
"ARHGAP33",259.794089775232,-3.31721966612928,0.26812183903843,6.21047724342597e-36,7.39495326435271e-34
"FOXO4",443.0564654591,-1.82433346500596,0.147309542429691,6.71936396548105e-36,7.95669214763289e-34
"SUN2",3847.37654087212,-1.83806748714518,0.1483521513831,7.63876960925937e-36,8.99570049644264e-34
"IGHG1",135387.849574359,7.50129801440822,0.619833925123684,8.04918002638643e-36,9.42721724073991e-34
"RGMA",1033.07130584691,-3.19434708760719,0.25864384017896,8.46829339645026e-36,9.86418110685426e-34
"SH3RF3-AS1",88.7516665004442,-5.05808942171131,0.409954457515697,1.00422712389431e-35,1.16343783494198e-33
"SEMA3B",603.818909857247,-3.06274378577519,0.249060503121652,1.62005521910758e-35,1.86680879092112e-33
"SORBS3",1728.66676762528,-2.49624260166254,0.203291752684868,1.69363127770272e-35,1.94115503609639e-33
"BCL2A1",205.319146168046,5.31202947396119,0.431904699156705,1.80393458755102e-35,2.05658138377559e-33
"TCF7L1",258.086614571636,-3.34190936556323,0.271904775124452,1.9375124928783e-35,2.1971801724794e-33
"HBA1",12654.9163976106,6.48439540135748,0.538207639314529,2.09084463098034e-35,2.35858278820009e-33
"GADD45G",61.5803891691371,-2.85978630022178,0.233773733963098,2.11349101509764e-35,2.37164675008313e-33
"TOM1L2",1155.08565683045,-1.98018471970017,0.16099947284145,2.15405985996181e-35,2.40458150930007e-33
"LINC00899",93.910726573343,-2.25311839662375,0.18349795516387,2.57567416186738e-35,2.86033286587065e-33
"METTL7A",6603.28103888817,-2.59967335007043,0.212123778322165,2.92988986693966e-35,3.23692420196483e-33
"ZC3H4",1126.01067019943,-2.04718181427558,0.166862692125458,2.96823796335496e-35,3.26247406505574e-33
"PLEKHH3",445.590708512304,-2.92552540584245,0.238564805396564,3.23860230775028e-35,3.54147771744958e-33
"ASH1L-AS1",39.8693958475226,-3.71012079240119,0.304467294275813,3.60112704777564e-35,3.91791654898352e-33
"GSE1",1865.37274899072,-1.68312764039268,0.13717629666944,3.77056011049446e-35,4.08153610344585e-33
"CUEDC1",812.353437802952,-1.99406514181665,0.163513489036519,6.58621414274654e-35,7.09358430761239e-33
"AK057321",85.0679241463648,-2.53389012069889,0.208380445310114,6.84113672229889e-35,7.33130416845161e-33
"MTSS1L",926.596725842093,-3.03198760079927,0.249249005359418,8.35434243107485e-35,8.90838912065807e-33
"RSAD1",582.85744907076,-1.1320426666448,0.0923673723640935,8.85253170870304e-35,9.39288673824912e-33
"SLAMF7",975.595118706874,5.17204520527469,0.43055624240969,9.49333352272094e-35,1.00231831227822e-32
"POLRMT",498.010212146419,-2.11747345394691,0.174077634276076,1.01530885967708e-34,1.06672131320877e-32
"PNPLA2",1162.08402885623,-2.99908622494883,0.246903627429437,1.05073058877457e-34,1.09855164435148e-32
"BC034268",183.074638750676,-2.65269028390396,0.218144206921899,1.11713818175167e-34,1.16231177910115e-32
"PRPF6",1700.99614545023,-1.16753813414301,0.0956088638185913,1.20019115999978e-34,1.24269068271861e-32
"IRF2BP1",262.526457212233,-2.29010560494017,0.188618434698678,1.21849639674715e-34,1.25557852266738e-32
"TNK2",1561.98941125117,-2.76434674322037,0.227955979649247,1.37750467509411e-34,1.41263433977474e-32
"RGL3",309.884433532483,-2.95190336303575,0.2436202713539,1.42403807515917e-34,1.45340038404221e-32
"PIGQ",637.545546934723,-2.52270239513203,0.208127393178993,1.54942182206943e-34,1.57387478257887e-32
"BCL2L2",1312.78563032689,-1.38176436981589,0.113603186490953,1.66042178389525e-34,1.67867075916164e-32
"MOB2",416.826215558741,-1.85409408609169,0.152388214538972,1.76192032154193e-34,1.77292198364358e-32
"DVL1",754.076592555032,-2.34756942721125,0.193864675900073,1.86660787283425e-34,1.86948628684376e-32
"CPSF3L",1087.88839094166,-1.70855832426527,0.140823098451071,1.9730087471055e-34,1.96686030124243e-32
"MEGF8",1351.63766010249,-2.32042290516824,0.191700418857318,2.02190321155823e-34,2.00627090432071e-32
"PEX5",693.335475258346,-1.28700461925768,0.106035977153759,2.27886512636844e-34,2.25082563379976e-32
"MUM1",1021.21223520039,-1.85090326533756,0.152825447491899,2.33786034807826e-34,2.29850279084226e-32
"HNRNPM",1784.93947792508,-1.01507106967584,0.08347896764627,2.39689627063665e-34,2.3457843729934e-32
"FCRL5",1171.59378748377,7.52462519696378,0.633638196043336,2.52219658495753e-34,2.45719270024521e-32
"FZD10-AS1",237.427957577159,-2.62601479670303,0.217500893119707,2.6117322467365e-34,2.53290756761554e-32
"LRRC47",707.013160214062,-1.51680775019002,0.125260844061478,2.88182772963763e-34,2.78226187969925e-32
"ARMCX4",490.088313220284,-1.91173123642864,0.158188745087115,3.07672277948665e-34,2.95710310909136e-32
"FPR1",890.56557337855,3.58709607542504,0.299907539845955,3.2386185944109e-34,3.09880858633968e-32
"AC010525.6:ENSG00000267183",34.2559652731973,-3.43771087987304,0.286312200848904,3.66891982479373e-34,3.49493149354684e-32
"MMP24-AS1",324.873522673205,-1.54829302427545,0.12835591517329,3.91951072303808e-34,3.71711828879978e-32
"HBA2",21519.8585081364,6.31310295756851,0.534269292004637,4.02569452869244e-34,3.80100047724515e-32
"PRR12",1083.96384056336,-3.05565210549936,0.253849344822642,4.04427736496007e-34,3.80179810364864e-32
"KIF1C",3170.79624512323,-2.2666019075315,0.188169629801987,4.19087552776167e-34,3.92240328325397e-32
"AL157440",285.177313081319,-2.72615192990307,0.226577390281829,4.28404957599218e-34,3.99217541574958e-32
"MAPK7",565.111931466815,-2.04358819388397,0.170222019602601,4.47076354107773e-34,4.14813311584065e-32
"FLJ44511",52.7056781244631,-3.69029869546697,0.307485186363558,4.53517754067267e-34,4.18976121677747e-32
"PHF1",818.236714956336,-1.64297248481128,0.136175448260434,4.70167886113344e-34,4.30645653977235e-32
"SREBF1",1984.95296514493,-2.29002155590423,0.190241028478308,4.68561398023103e-34,4.30645653977235e-32
"FKSG40",82.4635606237589,-2.93940330839773,0.245168464316817,4.93846325713617e-34,4.50408863788083e-32
"SNORA54",1438.28024939374,-4.4013859246811,0.36611338922333,5.08948633679028e-34,4.62215934984856e-32
"THRA",772.669615979611,-2.01671675482775,0.16757964053751,5.31407530544033e-34,4.80576270132922e-32
"LOC100126784",51.2611105125488,-5.58792740757177,0.465077298602154,5.78652954483275e-34,5.21103729976472e-32
"FBXL19",408.430136208623,-2.81599274248361,0.234562442057944,5.83204649164284e-34,5.23005240399084e-32
"AK304826",1688.45300307158,-2.97104762629674,0.24749160969008,5.97516171903173e-34,5.29846759054035e-32
"SIRT3",300.060943631974,-1.40687127678377,0.11670128811866,5.95765661317787e-34,5.29846759054035e-32
"ST5",1500.48754917972,-2.0508287712272,0.17107582685369,5.98249968231589e-34,5.29846759054035e-32
"PKD1P1",1957.1385765122,-2.54076046492012,0.211595506643911,6.15801354577446e-34,5.43146931385119e-32
"RUSC1",777.524188139626,-2.59172037311606,0.216199429116182,6.2609605736678e-34,5.49963803177959e-32
"AK095439",205.324127705599,-2.73363782748894,0.228354527269186,7.73866917834928e-34,6.76991414283919e-32
"PCNT",2689.06030817936,-1.921594808466,0.160015513049865,7.8366753479288e-34,6.8277830378926e-32
"C15orf48",218.142820896425,5.97021512877436,0.500925101628456,8.4305460669189e-34,7.3154612895657e-32
"PNPLA7",484.928190576086,-2.81093858605394,0.234718078704299,8.51204644776215e-34,7.3563988514067e-32
"LOC399744",106.383283162573,-3.00945291619413,0.252820894317885,9.7420060357822e-34,8.38555884999679e-32
"TOLLIP",651.110784583494,-1.62831792921823,0.135668665850098,1.02089579880105e-33,8.75234386228113e-32
"PRCD",75.546885793146,-2.56016667034412,0.214175195799055,1.18352600252044e-33,1.01061804031955e-31
"ZNF696",207.770315297741,-1.84027685785951,0.153859065270612,1.21407729904197e-33,1.03259201390344e-31
"IBA57",522.848224944631,-1.70329746957657,0.14238558321163,1.28532809982431e-33,1.08887103413179e-31
"GPR183",899.221182754383,2.79248134477008,0.235708146921587,1.31161007323623e-33,1.10676136612882e-31
"HSF4",284.831875328058,-2.42354013924908,0.202540213743744,1.38577302817495e-33,1.16475581619113e-31
"PDDC1",796.424972574532,-1.9749998814465,0.165575958086215,1.45530861517861e-33,1.21842302926262e-31
"MAPRE3",216.868259451,-1.86650707967899,0.156120968801092,1.61313012873676e-33,1.34008597089981e-31
"UBOX5",427.368244833112,-2.1385142489798,0.179253207418843,1.6305701680511e-33,1.34934403134515e-31
"ING5",567.144669475858,-1.57629619834528,0.13092309392571,1.65054461265749e-33,1.36062010319569e-31
"KLHL21",1064.44420049119,-1.68172079588831,0.140634062810906,1.69483646651679e-33,1.38672261569216e-31
"PPP1R9B",2440.83584631619,-2.1619981810531,0.180481117607075,1.69514918728757e-33,1.38672261569216e-31
"IRAK4",971.7411250437,1.1192159392839,0.0934782145860411,1.7865549110554e-33,1.45594035774336e-31
"ALDH16A1",537.345403578017,-2.45255832635129,0.205768892230624,1.87690089114751e-33,1.52377336363502e-31
"CHTF18",260.897653591784,-2.8456497659593,0.239102626949097,1.97995914805144e-33,1.6013760158561e-31
"ZNF362",587.426004579991,-1.93414972165096,0.162174356620372,2.02480026502242e-33,1.63148661955735e-31
"C9orf114",434.226866879415,-1.64604662965826,0.138021490987445,2.11539034482142e-33,1.6980959273617e-31
"AJ297365",38.4871382108235,-4.25183574041136,0.358013957399742,2.23384527042049e-33,1.78649274928815e-31
"CRTC1",530.266820636962,-2.06051383090616,0.173154794698777,2.3984013335558e-33,1.90936228139669e-31
"VAMP2",567.231384392644,-1.77648013658916,0.149440403675025,2.40529937935476e-33,1.90936228139669e-31
"HSD11B1L",69.9996028008483,-2.51162012218171,0.211944569058476,2.48505838804871e-33,1.96539691627483e-31
"C8orf82",162.328685443367,-2.17350753969019,0.182983623618471,3.11602882428447e-33,2.45536197760621e-31
"ANO8",338.793107580887,-2.68138318292013,0.225894506802684,3.17410787206152e-33,2.48287058474068e-31
"C20orf27",452.275615783851,-2.1255315803368,0.178917260976396,3.16400492337262e-33,2.48287058474068e-31
"APC2",60.0814118944225,-6.45479682011409,0.543251975753834,3.48156384067454e-33,2.713467556261e-31
"TOPBP1",1347.56148051194,1.0917196605022,0.0913615376459321,3.995665612101e-33,3.10286598058553e-31
"MLLT6",4139.66108452543,-1.77484137476253,0.149442622355355,4.19637901363891e-33,3.24696719853151e-31
"SLC30A7",2643.35840530649,1.18862027968721,0.099880012021666,4.3982759783342e-33,3.39094421020277e-31
"ZC3H7B",2204.95011977649,-1.58678917561153,0.133573992248659,4.60564080663264e-33,3.5380895845361e-31
"TBC1D17",468.972418516302,-2.00938782297356,0.169664138645139,5.43124978285146e-33,4.15742773556626e-31
"ZNF205",187.907481449759,-2.68505089852774,0.227336827819851,5.64795004275849e-33,4.30791862158159e-31
"NFE2L1",8157.25952822541,-1.49789399964429,0.126224220697524,5.76941675402341e-33,4.38496132230439e-31
"JA760600",503.805105966319,-3.72984196451423,0.315771194017373,5.86261457651345e-33,4.44005011372483e-31
"PWWP2B",208.590196257863,-2.44155701600394,0.206606797964052,5.96596244210543e-33,4.50241102188893e-31
"FAM50A",916.289683456209,-1.84146205346297,0.155574473724082,6.20146264490459e-33,4.66371750414878e-31
"TRIM17",79.0277581158808,-3.85222662629408,0.326669244074664,6.49294634423495e-33,4.86585031454503e-31
"CCDC61",117.59650474728,-2.0024205346744,0.169591266865094,6.55335546087581e-33,4.89400932379621e-31
"PMVK",279.102068882513,-1.52030700448351,0.128662144729765,7.36627443205669e-33,5.4819916632733e-31
"CEP72",112.3059307009,-2.27430581948496,0.192633940564864,7.43117282144231e-33,5.51115318622744e-31
"abParts",131390.74556856,7.39949295250967,0.642321342653215,8.04602267588278e-33,5.90834183955426e-31
