"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0004197","cysteine-type endopeptidase activity","16/1485","26/4420",0.615384615384615,1.83164983164983,3.02495087722302,0.00316606455269557,0.0311827489906997,0.0311827489906997,"CASP4/CASP3/CTSS/CTSK/CTSW/ADGB/CTSZ/CTSB/CARD16/CTSH/CTSC/PIGK/CASP5/ATG4A/USP15/CASP1",16
"GO:0008238","exopeptidase activity","16/1485","26/4420",0.615384615384615,1.83164983164983,3.02495087722302,0.00316606455269557,0.0311827489906997,0.0311827489906997,"CPA5/DPEP1/CPXM1/LAP3/AGTPBP1/PLBD1/FAP/CTSZ/GGH/ERAP2/PRSS16/CTSH/CTSC/CPA3/CPVL/LTA4H",16
"GO:0016798","hydrolase activity, acting on glycosyl bonds","19/1485","33/4420",0.575757575757576,1.71370268339965,2.9269254248638,0.0038691888954684,0.0369549893089877,0.0369549893089876,"LYZ/EDEM1/CTBS/IL18R1/PCNA/IL18RAP/TDG/MGAM/NEIL3/GLB1/GLA/BST1/SMPDL3B/GBA3/CD38/GLB1L3/HPSE/HEXB/MANEA",19
"GO:0043274","phospholipase binding","9/1485","12/4420",0.75,2.23232323232323,3.04029441001614,0.0040520221310349,0.0369549893089877,0.0369549893089876,"LMNB1/LCK/CLEC6A/SNCA/SELE/NEFL/TESPA1/BLNK/BTK",9
"GO:0051861","glycolipid binding","9/1485","12/4420",0.75,2.23232323232323,3.04029441001614,0.0040520221310349,0.0369549893089877,0.0369549893089876,"CLEC4E/SELL/DPEP1/FCGR3B/PPT1/LYN/MANF/PIGK/ULBP2",9
"GO:0004715","non-membrane spanning protein tyrosine kinase activity","12/1485","18/4420",0.666666666666667,1.98428731762065,2.97614644627805,0.00415000737538815,0.0369549893089877,0.0369549893089876,"ZAP70/ITK/RIPK2/MELK/LCK/TXK/LYN/JAK3/BTK/JAK2/BLK/STYK1",12
"GO:0004518","nuclease activity","22/1485","40/4420",0.55,1.63703703703704,2.87858327651398,0.00417996659255996,0.0369549893089877,0.0369549893089876,"SAMHD1/RBBP8/ENPP2/ERI1/RPP40/SLFN14/SLFN12L/ISG20/NEIL3/DNASE2B/N4BP2/RNASE3/ZC3H12D/RNASE6/GEN1/NME8/NME1/RNASE2/SLFN13/XRN1/EXO1/LACTB2",22
"GO:0005164","tumor necrosis factor receptor binding","10/1485","14/4420",0.714285714285714,2.12602212602213,3.00130319540293,0.00425669478527822,0.0369549893089877,0.0369549893089876,"TNFSF18/TNF/CD40LG/TNFSF13B/TNFSF14/STAT1/LTB/FASLG/LTA/TNFSF10",10
"GO:0035173","histone kinase activity","10/1485","14/4420",0.714285714285714,2.12602212602213,3.00130319540293,0.00425669478527822,0.0369549893089877,0.0369549893089876,"PRKCB/AURKB/VRK1/ATR/BUB1/CDK1/AURKA/ATM/CHEK1/JAK2",10
"GO:0004930","G protein-coupled receptor activity","63/1485","142/4420",0.443661971830986,1.32052923602219,2.76129372069817,0.00431849491924952,0.0369549893089877,0.0369549893089876,"LPAR3/FFAR2/OPN3/C3AR1/GPR85/GPR15/HCAR3/GPR84/PTGFR/FPR2/CXCR3/CXCR4/CYSLTR1/SSTR3/GPR55/TAS2R43/P2RY13/GPR34/OR5B21/GPR171/OR6A2/CNR2/CXCR2/FZD6/GPR52/RXFP1/GPR141/FPR1/CCR5/CXCR1/TAS2R46/P2RY8/OR2D2/MC4R/GPR183/FZD3/GPR160/CXCR6/P2RY10/CCR1/CCR7/GPR65/GAL/GPR174/GRM7/CCR6/TAS2R19/TSHR/CCR4/GPR18/PTAFR/CCR3/GPR19/LPAR6/CCR2/HRH2/F2RL1/F2R/OR2AK2/OR51E1/CCRL2/FPR3/P2RY12",63
"GO:0016757","glycosyltransferase activity","37/1485","77/4420",0.480519480519481,1.4302330665967,2.7087904447919,0.00565062163440976,0.0461928399721196,0.0461928399721196,"GCNT3/GCNT1/EOGT/UGCG/A4GNT/GALNT1/GCNT2/ST6GAL2/ALG5/ALG6/B3GNT2/STT3B/POGLUT1/ST8SIA4/PNP/DPM1/GXYLT2/PARP8/PARP9/NAMPT/UGT8/FUT8/UGT3A2/PARP14/GALNT3/OSTC/MGAT4A/GCNT4/PIGB/PARP15/HEXB/GLT1D1/C1GALT1/ST6GAL1/PIGA/UGT2B17/ST6GALNAC3",37
"GO:0016462","pyrophosphatase activity","75/1485","175/4420",0.428571428571429,1.27561327561328,2.64607094763494,0.00575198198886547,0.0461928399721196,0.0461928399721196,"ATP10B/KIF20A/ATP6V1A/RAB19/HELB/KIF23/RAB39B/RGS18/ATP2B1/ASCC3/RGS8/KIF15/GBP3/ARL4C/GCH1/HELLS/CCT2/HSPA13/RGS2/NLRP10/RAB39A/RAB33A/ARL4A/GNG10/ABCE1/TRIP13/ABCC4/KIF14/ENTPD7/RAB25/GBP1/RECQL/BLM/GIMAP4/KIF2C/GBP5/KIF20B/SRP54/RAB27A/RAB32/KIF18A/SMCHD1/RHOH/RGS1/ATP8A2/ATAD5/POLQ/RAB3B/NRAS/RAB27B/ATP13A3/ABCA12/BRIP1/ARHGDIB/TUBB1/SMPDL3A/KIF18B/TAP1/GIMAP5/BTAF1/SMC4/ERCC6L/ATP8B4/ENTPD1/RGS13/ATP11C/RAC2/GIMAP2/NUGGC/ABCA13/GBP4/ORC1/KIFC1/RAP1B/DDX60L",75
"GO:0016817","hydrolase activity, acting on acid anhydrides","75/1485","175/4420",0.428571428571429,1.27561327561328,2.64607094763494,0.00575198198886547,0.0461928399721196,0.0461928399721196,"ATP10B/KIF20A/ATP6V1A/RAB19/HELB/KIF23/RAB39B/RGS18/ATP2B1/ASCC3/RGS8/KIF15/GBP3/ARL4C/GCH1/HELLS/CCT2/HSPA13/RGS2/NLRP10/RAB39A/RAB33A/ARL4A/GNG10/ABCE1/TRIP13/ABCC4/KIF14/ENTPD7/RAB25/GBP1/RECQL/BLM/GIMAP4/KIF2C/GBP5/KIF20B/SRP54/RAB27A/RAB32/KIF18A/SMCHD1/RHOH/RGS1/ATP8A2/ATAD5/POLQ/RAB3B/NRAS/RAB27B/ATP13A3/ABCA12/BRIP1/ARHGDIB/TUBB1/SMPDL3A/KIF18B/TAP1/GIMAP5/BTAF1/SMC4/ERCC6L/ATP8B4/ENTPD1/RGS13/ATP11C/RAC2/GIMAP2/NUGGC/ABCA13/GBP4/ORC1/KIFC1/RAP1B/DDX60L",75
"GO:0016818","hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides","75/1485","175/4420",0.428571428571429,1.27561327561328,2.64607094763494,0.00575198198886547,0.0461928399721196,0.0461928399721196,"ATP10B/KIF20A/ATP6V1A/RAB19/HELB/KIF23/RAB39B/RGS18/ATP2B1/ASCC3/RGS8/KIF15/GBP3/ARL4C/GCH1/HELLS/CCT2/HSPA13/RGS2/NLRP10/RAB39A/RAB33A/ARL4A/GNG10/ABCE1/TRIP13/ABCC4/KIF14/ENTPD7/RAB25/GBP1/RECQL/BLM/GIMAP4/KIF2C/GBP5/KIF20B/SRP54/RAB27A/RAB32/KIF18A/SMCHD1/RHOH/RGS1/ATP8A2/ATAD5/POLQ/RAB3B/NRAS/RAB27B/ATP13A3/ABCA12/BRIP1/ARHGDIB/TUBB1/SMPDL3A/KIF18B/TAP1/GIMAP5/BTAF1/SMC4/ERCC6L/ATP8B4/ENTPD1/RGS13/ATP11C/RAC2/GIMAP2/NUGGC/ABCA13/GBP4/ORC1/KIFC1/RAP1B/DDX60L",75
